customer_ID,risk_score,State,Region,Number_Of_Dependents,marital_status,Gender,Age,Age Group,Fund,Total_Asset,No of qtns,GENERAL_SAVING_ASSET,HOME_OWNERSHIP_ASSET,FAMILY_PLANNING_ASSET,RETIREMENT_ASSET,UNKNOWN_ASSET
6310,2.9,Connecticut,Northeast,1,Married,Male,59,55+,Pre-Retirees,7065463.68,8,874247.04,243185.13,985032.92,4425683.56,537315.03
6312,3.82,Colorado,West,1,Single,Male,59,55+,Second Chance Retirees,5981323.92,7,1690680.56,133163.14,620665.03,3230603.48,306211.71
6313,3.85,Ohio,Midwest,1,Single,Male,59,55+,Second Chance Retirees,3365317.85,7,1294004.85,232866.49,1106596.34,266984.99,464865.18
6315,1.75,Georgia,South,4,Married,Female,59,55+,Pre-Retirees,12224595.68,6,308003.21,1079653.19,3640430.82,5599532.85,1596975.61
6317,2.11,Florida,South,4,Married,Female,59,55+,Pre-Retirees,8617708.11,8,2333069.91,573730.91,2640549.2,1552672.28,1517685.81
6319,2.8,Maine,Northeast,4,Married,Female,59,55+,Pre-Retirees,10332668.11,6,691639.95,22350.3,3869313.24,4211228.62,1538136
6322,3,Florida,South,4,Single,Female,59,55+,Second Chance Retirees,9423976.62,6,1419796.51,1130860.83,3794881.23,3003811.26,74626.79
6323,3.12,Maryland,Northeast,4,Single,Female,59,55+,Second Chance Retirees,7707898.57,5,2064091.25,882769.62,3332061.1,1217213.57,211763.03
6325,4.57,Minnesota,Midwest,4,Single,Male,59,55+,Second Chance Retirees,6108987.95,7,298745.63,417229.32,2539528.59,2388315.8,465168.61
6327,2.53,Delaware,Northeast,4,Married,Male,59,55+,Pre-Retirees,6328957.83,7,1822402.25,444858.05,440653.13,3363065.4,257979
6330,2.71,Florida,South,4,Married,Male,59,55+,Pre-Retirees,8639508.67,7,1808622.49,989395.66,3337910.9,1957244.31,546335.31
6331,2.14,Kansas,Midwest,4,Married,Male,59,55+,Pre-Retirees,6707618.04,7,235747.58,20125.9,2560841.05,3342577.31,548326.2
6333,4.81,California,West,4,Single,Male,59,55+,Second Chance Retirees,5029186.41,7,260550.78,853571.52,565572.07,2595586.29,753905.75
6334,2.2,Connecticut,Northeast,4,Married,Male,59,55+,Pre-Retirees,2249662.47,6,1334286.49,425642.92,118919.58,313730.15,57083.33
6335,4.67,California,West,4,Single,Male,59,55+,Second Chance Retirees,6166473.75,6,879156.98,773795.72,1005214.41,2756795.21,751511.43
6336,4.43,Delaware,Northeast,4,Single,Male,59,55+,Second Chance Retirees,2702175.21,7,1078833.77,512545.02,432748.66,285075.76,392972
6337,3.7,Maryland,Northeast,4,Divorced,Male,59,55+,Second Chance Retirees,3649984.27,6,750264.1,175731.7,793033.34,1551692.54,379262.59
6338,4.17,California,West,4,Divorced,Male,59,55+,Second Chance Retirees,1094087.94,8,534394.94,133242.67,226265.18,57759.74,142425.41
6339,4,Pennsylvania,Northeast,4,Single,Male,59,55+,Second Chance Retirees,7119525.72,8,1034378.04,148065.15,2002014.4,3294546.74,640521.39
6340,2.53,Ohio,Midwest,1,Married,Male,59,55+,Pre-Retirees,5971195.23,7,1152386.61,1143584.87,572365.09,2784915.76,317942.9
6341,3.85,Pennsylvania,Northeast,1,Single,Male,59,55+,Second Chance Retirees,6544938.08,8,997648.88,375507.45,1516068.84,3012053.3,643659.61
6342,2.11,Maine,Northeast,1,Married,Male,59,55+,Pre-Retirees,10446924.34,8,2013566.52,842903.31,2681035.55,4157036.7,752382.26
6343,2.82,Virginia,South,1,Married,Male,59,55+,Pre-Retirees,4611796.66,7,2068903.07,8410.64,101701.79,2291859.3,140921.86
6344,4.14,Oregon,West,1,Single,Male,59,55+,Second Chance Retirees,1853652.56,6,108683.94,88158.93,435570.05,725689.5,495550.14
6345,2.17,Maine,Northeast,1,Married,Male,59,55+,Pre-Retirees,5622298.33,6,1805543.19,779282.5,2158799.73,323882.5,554790.41
6347,4.68,California,West,0,Single,Male,59,55+,Second Chance Retirees,4438645.69,7,58900.09,554483.92,310592.36,2785452.02,729217.3
6348,2.63,Montana,West,4,Married,,59,55+,Pre-Retirees,10598287.54,6,2868395.04,436750.99,2251586.59,3895324.42,1146230.5
6353,2.89,Florida,South,3,Married,Male,59,55+,Pre-Retirees,3950343.59,7,766982.02,1083720.38,1616789.72,74080.51,408770.96
6357,2.7,Massachusetts,Northeast,1,Married,Female,59,55+,Pre-Retirees,5537724.71,6,65856.5,749293.63,1759919.79,1340639.77,1622015.02
6358,2.45,Florida,South,1,Married,Female,59,55+,Pre-Retirees,9628201.39,8,1379639.69,116579.87,1742894.5,5300606.13,1088481.2
6359,2.38,Pennsylvania,Northeast,1,Married,Female,59,55+,Pre-Retirees,6864718.12,7,1851509.84,551159.6,1278915.61,2596619.98,586513.09
6360,2.65,Massachusetts,Northeast,1,Married,Female,59,55+,Pre-Retirees,6464141.63,8,89279.54,1493520.08,2076257.84,2740107.57,64976.6
6361,2.07,Texas,South,1,Married,Female,59,55+,Pre-Retirees,6480232.59,7,2064770.27,1547004.96,848736.92,1555126.73,464593.71
6363,2.13,Arizona,West,1,Married,Female,59,55+,Pre-Retirees,8387263.23,7,847326.18,90281.78,3267681.52,3814260.02,367713.73
6365,2.77,Pennsylvania,Northeast,1,Married,Male,59,55+,Pre-Retirees,8968685.53,8,1567556.12,1116411.15,1505621.26,3768984.12,1010112.88
6368,2.43,Delaware,Northeast,3,Married,Male,59,55+,Pre-Retirees,6690993.98,7,76810.29,1088386.91,3212255.23,1235105.74,1078435.81
6369,3.11,Indiana,Midwest,3,Divorced,Male,59,55+,Second Chance Retirees,1547544.68,8,12356.74,60004.13,1059005.09,120826.94,295351.78
6370,3.71,Washington,West,3,Single,Male,59,55+,Second Chance Retirees,5399139.98,7,262885.65,688129.78,2564574.31,1741728.96,141821.28
6371,4.11,Washington,West,3,Divorced,Male,59,55+,Second Chance Retirees,2771802.19,8,621625.82,92399.62,797391.79,904532.54,355852.42
6372,3.33,Indiana,Midwest,3,Single,Male,59,55+,Second Chance Retirees,4126045.74,7,1083242.94,170992.86,2215096.24,635779.24,20934.46
6373,2.14,Virginia,South,3,Married,Male,59,55+,Pre-Retirees,3049654.81,7,400059.19,398627.83,669332.85,1440673.69,140961.25
6374,2.9,Maryland,Northeast,3,Married,Male,59,55+,Pre-Retirees,6966615.86,8,936552.96,473559.9,1051867.12,3791226.01,713409.87
6375,2.85,California,West,3,Married,Male,59,55+,Pre-Retirees,8229932,7,895470.11,582277.25,3016534,3276498.12,459152.52
6376,3.64,Illinois,Midwest,3,Single,Male,59,55+,Second Chance Retirees,6070204.11,8,1131128.24,611332.27,1704260.48,1874668.84,748814.28
6378,1.73,Montana,West,3,Married,,59,55+,Pre-Retirees,9212077.44,7,416283.26,373541.33,3984648.34,3264292.22,1173312.29
6379,2.29,Delaware,Northeast,3,Married,,59,55+,Pre-Retirees,6501619.88,6,495022.18,737853.41,2230501.97,2026792.51,1011449.81
6382,3.11,Wisconsin,Midwest,2,Single,Male,59,55+,Second Chance Retirees,6016452.34,7,1118289.72,182128.35,1253374.04,3241738.37,220921.86
6387,2.32,Oklahoma,South,2,Married,Male,59,55+,Pre-Retirees,8788455.25,7,663840.23,681878.13,2781913.08,3816427.62,844396.19
6389,2.17,Pennsylvania,Northeast,2,Married,Female,59,55+,Pre-Retirees,10147257.16,6,2573834.57,544902.34,91120.2,6489094.12,448305.93
6390,3.62,Florida,South,2,Single,Female,59,55+,Second Chance Retirees,6609944.74,7,2305969.17,439137.94,2552783.43,745340.49,566713.71
6391,3.77,Maryland,Northeast,2,Single,Female,59,55+,Second Chance Retirees,7153752.94,5,530935.69,426370.26,1320052.59,4686765.24,189629.16
6398,2.4,Virginia,South,2,Married,Female,59,55+,Pre-Retirees,6890083.08,7,1522768.55,657801.39,226400.83,3876981.58,606130.73
6399,4.81,Montana,West,2,Divorced,Male,59,55+,Second Chance Retirees,2104028.64,7,757303.68,78161.33,767106.14,282808.32,218649.17
6401,4,Minnesota,Midwest,2,Divorced,Male,59,55+,Second Chance Retirees,3044008.08,8,131865.41,11905.92,908538.05,1821785.47,169913.23
6402,2.71,Florida,South,2,Married,Male,59,55+,Pre-Retirees,6610133.95,7,1598027.67,284101.75,208087.83,3899054.13,620862.57
6403,3.9,Florida,South,2,Divorced,Male,59,55+,Second Chance Retirees,2442244.55,6,730924.51,319813.1,805149.79,394090.94,192266.21
6404,2.83,Florida,South,2,Married,Male,59,55+,Pre-Retirees,7992785.09,8,1623329.97,764879.16,458235.88,4196346.62,949993.46
6405,3.85,Alabama,South,2,Single,Male,59,55+,Second Chance Retirees,6469432.33,8,999473.3,749424.53,1316155.39,2750892.36,653486.75
6406,2.77,Florida,South,2,Married,Male,59,55+,Pre-Retirees,5545684,8,1418030.21,232001.63,2665159.72,929772.29,300720.15
6407,3.55,Ohio,Midwest,2,Divorced,Male,59,55+,Second Chance Retirees,2261047.21,7,250058.02,315537.22,5681.09,1601899.58,87871.3
6409,3.64,Michigan,Midwest,2,Single,Male,59,55+,Second Chance Retirees,6685332.89,8,1278960.54,846048.76,2259292.69,1571256.58,729774.32
6412,3.29,Nevada,West,2,Divorced,Male,59,55+,Second Chance Retirees,953632.79,7,162027.74,125992.7,248252.11,91678.08,325682.16
6413,4.63,Florida,South,2,Divorced,Male,59,55+,Second Chance Retirees,2175658.65,7,148360.32,213731.76,632647.87,822100.22,358818.48
6414,2.2,Maryland,Northeast,2,Married,Male,59,55+,Pre-Retirees,2447851.16,8,835023.51,508032.69,221762.19,471091.51,411941.26
6415,4.68,Delaware,Northeast,2,Single,Male,59,55+,Second Chance Retirees,7114423.54,8,1701595.47,315125.68,2030027.96,2750740.65,316933.78
6416,4.85,Massachusetts,Northeast,2,Divorced,Male,59,55+,Second Chance Retirees,1534131.89,6,39513.98,46204.27,183351.17,1182124.42,82938.05
6418,2.8,Colorado,West,2,Married,Male,59,55+,Pre-Retirees,6684468.37,6,2238397.52,277446.99,2374686.37,803742.57,990194.92
6419,3.81,California,West,2,Single,Male,59,55+,Second Chance Retirees,4954734.65,8,102448.8,612570.38,1175208.39,2798958.41,265548.67
6422,2.8,Pennsylvania,Northeast,1,Married,Male,59,55+,Pre-Retirees,7259990.98,6,2169533.03,523036.34,2234319.9,1886158.54,446943.17
6423,2.58,Colorado,West,1,Married,Male,59,55+,Pre-Retirees,3356834.34,7,1244533.48,446388.36,397723.74,142974.72,1125214.04
6424,2.77,Delaware,Northeast,1,Married,Male,59,55+,Pre-Retirees,6037404.58,8,1063304.29,385893.96,1560682.94,2174272.36,853251.03
6425,1.9,Florida,South,0,Married,Female,59,55+,Pre-Retirees,9890040.21,6,1558294.85,197261.74,4343802.68,3546317.03,244363.91
6427,1.58,Florida,South,0,Married,Female,59,55+,Pre-Retirees,5435371.11,6,1639796.31,1004172.42,1596563.65,933095.81,261742.92
6428,2.73,Massachusetts,Northeast,0,Married,Female,59,55+,Pre-Retirees,6909991.73,7,2894400.35,936394.56,725990.69,1792245.66,560960.47
6434,2.67,Maryland,Northeast,0,Married,Male,59,55+,Pre-Retirees,8756750.93,6,1955470,414385.11,1973014.16,4054234.98,359646.68
6435,3.82,Colorado,West,0,Divorced,Male,59,55+,Second Chance Retirees,3704116.51,7,743036.54,437236.7,1055512.37,1320974.02,147356.88
6436,4.13,Virginia,South,0,Single,Male,59,55+,Second Chance Retirees,5332755.74,7,1085234.46,269557.8,998470.02,2689858.71,289634.75
6438,2.28,California,West,1,Married,Male,59,55+,Pre-Retirees,8361664.58,8,652361.93,1114455.74,3221052.83,2922555.8,451238.28
6439,4.13,Washington,West,1,Divorced,Male,59,55+,Second Chance Retirees,1899306.52,7,818207.9,189930.91,152348.26,503588.54,235230.91
6440,2.9,Maryland,Northeast,1,Married,Male,59,55+,Pre-Retirees,6210241.69,8,1621018.14,563797.9,2413194.16,582403.28,1029828.21
6441,3.43,Wyoming,West,1,Single,Male,59,55+,Second Chance Retirees,5171446.5,7,1414583.65,389875.94,492699.28,2265376.55,608911.08
6442,3.71,Florida,South,1,Single,Male,59,55+,Second Chance Retirees,4760793.18,7,1516616.7,471726.89,336322.11,2134937.43,301190.05
6446,4,Virginia,South,1,Divorced,Male,59,55+,Second Chance Retirees,3240800.49,8,23953.92,282200.16,938679.41,1532837.18,463129.82
6447,4.43,California,West,1,Divorced,Male,59,55+,Second Chance Retirees,2339947.97,7,771244.9,198208.85,862292.16,103768.32,404433.74
6449,3.73,Oregon,West,1,Single,,59,55+,Second Chance Retirees,5287570.37,7,1863760.1,595223.86,1337430.2,1259079.55,232076.66
6450,2.92,Florida,South,1,Married,,59,55+,Pre-Retirees,11592712.08,7,1124703.94,621186.05,2971769.04,5498760.38,1376292.67
6451,2.63,Florida,South,0,Married,Male,59,55+,Pre-Retirees,4403390.17,6,128259.07,420345.79,402501.66,3210795.42,241488.23
6453,2.67,Pennsylvania,Northeast,0,Married,Male,59,55+,Pre-Retirees,3048368.03,7,2242361.78,338122.83,96730.33,249129.68,122023.41
6455,2.7,Texas,South,0,Married,Female,59,55+,Pre-Retirees,10415176.3,6,2377006.73,1367032.55,5171224.03,306609.41,1193303.58
6456,2.7,Ohio,Midwest,0,Married,Female,59,55+,Pre-Retirees,10090447.42,6,2647835.48,792037.09,2970429.41,1971034.21,1709111.23
6457,2.13,Oregon,West,0,Married,Female,59,55+,Pre-Retirees,8055673.18,8,3246093.62,762790.52,3306060.75,604072.17,136656.12
6459,2.36,Nevada,West,0,Married,Female,59,55+,Pre-Retirees,10021541.35,6,3433403.98,360031.56,2361743.31,3104942.28,761420.22
6460,2.63,Florida,South,0,Married,Female,59,55+,Pre-Retirees,9741977.74,6,2420077.48,419199.49,854100.29,4563835.32,1484765.16
6461,1.95,Georgia,South,0,Married,Female,59,55+,Pre-Retirees,7955508.78,7,1679342.28,353100.21,3891490.91,1280846.82,750728.56
6462,2.63,Florida,South,0,Married,Female,59,55+,Pre-Retirees,7234578.38,7,761027.44,897584.2,1289250.95,2784600.81,1502114.98
6463,3.4,Pennsylvania,Northeast,0,Single,Female,59,55+,Second Chance Retirees,5870329.19,6,583363.81,1101308.92,761460.13,2919605.99,504590.34
6465,2.61,Georgia,South,0,Married,Male,59,55+,Pre-Retirees,8687645.11,8,2178703.18,937752.19,762772.38,4516645.48,291771.88
6466,2.53,Massachusetts,Northeast,0,Married,Male,59,55+,Pre-Retirees,8833894.16,7,1181123.48,235804.95,2750806.66,4108803.38,557355.69
6467,2.33,Maryland,Northeast,0,Married,Male,59,55+,Pre-Retirees,7681002.39,7,1151235.99,61346.19,2751545.89,2788530.74,928343.58
6468,2.2,California,West,0,Married,Male,59,55+,Pre-Retirees,7916416.58,8,1980645.81,670722.39,1922352.65,3049380.86,293314.87
6469,2.9,Maine,Northeast,0,Married,Male,59,55+,Pre-Retirees,7790193.68,8,549565.98,59276.62,3384451.81,3424439.35,372459.92
6470,1.5,Washington,West,0,Married,Male,59,55+,Pre-Retirees,7847159.73,6,496235.06,449629.17,2224343.81,4000463.31,676488.38
6471,4.53,Kansas,Midwest,0,Divorced,Male,59,55+,Second Chance Retirees,3119597.42,7,849844.13,91892.59,836674.99,1171899.84,169285.87
6473,4.4,Virginia,South,0,Divorced,Male,59,55+,Second Chance Retirees,2398100.84,7,873723.36,264179.57,342768.53,836938.18,80491.2
6474,3.73,California,West,0,Divorced,Male,59,55+,Second Chance Retirees,2851658.54,8,262992.19,95176.37,522429.98,1788628.22,182431.78
6475,3.25,Tennessee,South,0,Divorced,Male,59,55+,Second Chance Retirees,3192927.88,8,538052.74,460851.02,552880.22,1393329.6,247814.3
6477,2.5,Oregon,West,0,Married,Male,59,55+,Pre-Retirees,4018135.22,8,590139.88,726099.15,414206.09,1611290.88,676399.22
6478,3.64,California,West,0,Divorced,Male,59,55+,Second Chance Retirees,1944575.32,8,6218.59,72006.24,616086,820293.5,429970.99
6479,4.43,Colorado,West,0,Divorced,Male,59,55+,Second Chance Retirees,2668293.02,7,361032.38,236628.1,969701.33,928252.99,172678.22
6481,3.64,Texas,South,0,Single,,59,55+,Second Chance Retirees,8549299.12,8,1855198.3,932699.56,1995251.29,3637319.04,128830.93
6482,3.5,Michigan,Midwest,0,Single,,59,55+,Second Chance Retirees,5133748.46,6,572165.64,68514.55,2930711.22,1363510.37,198846.68
6483,2.29,Nevada,West,0,Married,Male,60,55+,Pre-Retirees,8304984.22,7,587483.27,485145.02,1872722.59,4949386.29,410247.05
6484,2.36,Maryland,Northeast,0,Married,Male,60,55+,Pre-Retirees,5973888.46,8,1817893.71,646229.13,684656.29,1878662.82,946446.51
6486,4.38,Florida,South,0,Single,Female,60,55+,Second Chance Retirees,10748269.07,5,298360.67,1086406.92,4013575.21,4971820.65,378105.62
6489,2.79,Indiana,Midwest,0,Married,Female,60,55+,Pre-Retirees,7468943.23,8,3607309.93,119212.14,1371324.43,501466.12,1869630.61
6492,2.9,California,West,0,Married,Female,60,55+,Pre-Retirees,12882610.17,6,3692652.16,879259.31,5202182.23,1368745.75,1739770.72
6499,3,Montana,West,0,Divorced,Male,60,55+,Second Chance Retirees,3651692.73,8,424921.02,93798.85,1059695.99,2056618.51,16658.36
6500,3.72,Massachusetts,Northeast,0,Single,Male,60,55+,Second Chance Retirees,3388749.44,7,43717.75,278659.56,678077.81,2216038.78,172255.54
6503,2.81,Massachusetts,Northeast,0,Married,Male,60,55+,Pre-Retirees,6464862.27,8,2040594.32,460993.48,2777180.14,522857.09,663237.24
6504,4.33,California,West,0,Divorced,Male,60,55+,Second Chance Retirees,2695401.33,7,20360.39,509664.64,1038817.1,608760.88,517798.32
6506,4.4,Louisiana,South,0,Single,Male,60,55+,Second Chance Retirees,7159851.7,7,1012392.58,294087.27,2523303.9,3326336.96,3730.99
6507,4.41,Florida,South,0,Single,Male,60,55+,Second Chance Retirees,4640950.08,8,1451405.59,317892.93,2009066.44,507467.75,355117.37
6508,2.82,Florida,South,0,Married,Male,60,55+,Pre-Retirees,7696390.04,7,2444839.99,1229612.34,678678.25,2572727.04,770532.42
6509,4.14,Nevada,West,0,Divorced,Male,60,55+,Second Chance Retirees,2407872.06,7,319488.1,470448.16,748763.65,843891.36,25280.79
6510,4.45,Indiana,Midwest,0,Single,Male,60,55+,Second Chance Retirees,4996501.76,5,592935.97,696823.64,197401,2986257.83,523083.32
6511,4.68,Massachusetts,Northeast,5,Divorced,Male,60,55+,Second Chance Retirees,2988570.73,8,739814.61,330601.18,1136934.24,482593.07,298627.63
6512,3.08,Minnesota,Midwest,5,Divorced,Male,60,55+,Second Chance Retirees,3292329.41,7,1000148.66,91953.26,1426461.66,757424.93,16340.9
6513,4,Alabama,South,5,Divorced,Male,60,55+,Second Chance Retirees,3844942.19,7,449057.65,331401.82,1054837.68,1698300.66,311344.38
6514,4,Massachusetts,Northeast,5,Single,Male,60,55+,Second Chance Retirees,4222046.46,8,1693024.07,8660.34,1133470.26,1214267.56,172624.23
6515,4,California,West,5,Single,Male,60,55+,Second Chance Retirees,6795806.19,8,808489.09,560937.5,1194343.49,3594828.56,637207.55
6516,2.89,Florida,South,5,Married,Male,60,55+,Pre-Retirees,6639878.92,7,328234.73,619893.21,1323092.16,4089965.57,278693.25
6517,2.23,Michigan,Midwest,5,Married,Male,60,55+,Pre-Retirees,3904058.99,8,848846.42,1108480.96,24255.13,1172169.52,750306.96
6518,4.57,Maryland,Northeast,5,Single,Male,60,55+,Second Chance Retirees,5633663.73,7,45325.61,259363.82,2736447.39,2454765.21,137761.7
6519,5,Texas,South,5,Single,,60,55+,Second Chance Retirees,5660462.69,5,1059101.08,1105737.17,901052.45,2409064.16,185507.83
6521,1.95,Florida,South,5,Married,,60,55+,Pre-Retirees,8436328.52,7,1781383.97,382912.76,1420548.48,4337807.76,513675.55
6522,4.27,Pennsylvania,Northeast,5,Single,,60,55+,Second Chance Retirees,8060690.55,7,556609.72,95536.35,2877771.08,3837295.8,693477.6
6523,1.5,Massachusetts,Northeast,5,Married,,60,55+,Pre-Retirees,7648041.02,6,1317342.31,800996.82,4284910.19,1209243.36,35548.34
6525,4.73,Florida,South,1,Single,Male,60,55+,Second Chance Retirees,5891736.62,5,999033.05,648342.21,1052151.98,2319251.13,872958.25
6526,2.29,Virginia,South,1,Married,Male,60,55+,Pre-Retirees,3965956.17,5,1598786.59,514199.21,347775.29,716691.46,788503.62
6528,2.11,Massachusetts,Northeast,1,Married,Female,60,55+,Pre-Retirees,14662442.25,7,643660.24,1596296.71,4983809.69,7396278.74,42396.87
6529,1.93,Washington,West,4,Married,Female,60,55+,Pre-Retirees,6303908.71,6,1827646.7,96960.43,1906446.11,856190.65,1616664.82
6531,2.1,Oregon,West,4,Married,Female,60,55+,Pre-Retirees,11592716.05,6,3179995.98,56894.95,1102018.69,6671861.91,581944.52
6532,1.95,Florida,South,4,Married,Female,60,55+,Pre-Retirees,8954106.22,7,3088035.85,1023129.81,2919653.94,1460864.62,462422
6534,2.7,Virginia,South,4,Married,Female,60,55+,Pre-Retirees,12863185.93,6,1831155.96,679816.05,4877964.94,3980396.91,1493852.07
6536,3.08,Florida,South,4,Single,Female,60,55+,Second Chance Retirees,5660908.05,7,615634.34,154005.18,726051.08,3494715.49,670501.96
6538,3.47,California,West,4,Divorced,Male,60,55+,Second Chance Retirees,3099427.97,7,482954.16,36578.57,696905.04,1569746.46,313243.74
6539,3.84,Pennsylvania,Northeast,4,Divorced,Male,60,55+,Second Chance Retirees,3507218.1,7,42182.5,88666.08,1254200.06,2077548.1,44621.36
6540,4.78,Oregon,West,4,Divorced,Male,60,55+,Second Chance Retirees,4574433.6,7,995967.75,268788.05,985863.53,2013876.59,309937.68
6541,4.68,Delaware,Northeast,4,Divorced,Male,60,55+,Second Chance Retirees,3389838.25,8,227543.37,375227.01,597786.07,1979565.33,209716.47
6542,3.75,Tennessee,South,4,Single,Male,60,55+,Second Chance Retirees,7067003.78,8,1678241.64,933922.64,955308,3192445.53,307085.97
6543,2.43,Washington,West,4,Married,Male,60,55+,Pre-Retirees,7310615.02,6,550448.87,433015.44,3257360.87,2487940.42,581849.42
6545,1.93,Florida,South,4,Married,Male,60,55+,Pre-Retirees,6515501.62,7,2067387.13,986625.12,740285.4,2535081.37,186122.6
6546,2.07,Ohio,Midwest,4,Married,Male,60,55+,Pre-Retirees,5735242.78,8,467631.34,974952.83,131284.86,3916508.04,244865.71
